Trigen Revere,Trigen Companies,Suffolk,42.3319,-71.0726,20755,10663,GAS,Massachusetts,MA
Turners Falls,GDF-SUEZ Energy Resources,Franklin,42.5805,-72.587,14544,0,HYDRO,Massachusetts,MA
Univ of Massachusetts Medical Center,University of Massachusetts Medical,Worcester,42.3468,-71.9077,25573,9969,GAS,Massachusetts,MA
Waters River,Peabody City of,Essex,42.5428,-70.9236,2697,2220,GAS,Massachusetts,MA
Wellesley College Central Utility Plant,Wellesley College,Norfolk,42.1547,-71.2171,29499,9213,GAS,Massachusetts,MA
West Tisbury Generating Facility,GenOn Energy,Dukes,41.3896,-70.655,558,478,OIL,Massachusetts,MA
Wheelabrator Millbury Facility,Waste Management Inc,Worcester,42.2214,-71.7669,317136,451984,BIOMASS,Massachusetts,MA
Wheelabrator North Andover,Waste Management Inc,Essex,42.7262,-71.1219,229117,418676,BIOMASS,Massachusetts,MA
Wheelabrator Saugus,Waste Management Inc,Essex,42.447,-70.9804,217398,371396,BIOMASS,Massachusetts,MA
Wilkins Station,Marblehead City of,Essex,42.6678,-70.9586,164,160,OIL,Massachusetts,MA
Woodland Road,NAEA,Berkshire,42.3362,-73.2352,272,325,OIL,Massachusetts,MA
AES Warrior Run Cogeneration Facility,AES NUGs,Allegany,39.5944,-78.7456,1566976,1583395,COAL,Maryland,MD
Berlin,Berlin Town of,Worcester,38.221,-75.3595,925,1096,OIL,Maryland,MD
Brandon Shores,Constellation Energy Commodities Group,Anne Arundel,39.1792,-76.5383,8386622,8149929,COAL,Maryland,MD
C P Crane,Constellation Energy Commodities Group,Baltimore,39.3269,-76.365,2021391,2255050,COAL,Maryland,MD
Calvert Cliffs Nuclear Power Plant,CENG/CEG,Calvert,38.4344,-76.4417,14353192,0,NUCLEAR,Maryland,MD
Chalk Point LLC,GenOn Energy,Prince Georges,38.5444,-76.6861,5103719,5318572,COAL,Maryland,MD
Conowingo,Exelon Energy,Harford,39.6572,-76.1752,1629690,0,HYDRO,Maryland,MD
Crisfield,Calpine,Somerset,38.1223,-75.7446,5873,5274,OIL,Maryland,MD
Deep Creek,Hawks Nest Hydro LLC,Garrett,39.5274,-79.2768,22527,0,HYDRO,Maryland,MD
Dickerson,GenOn Energy,Montgomery,39.2086,-77.4644,3171370,3149971,COAL,Maryland,MD
Domino Sugar Baltimore,American Sugar Refining Inc,Baltimore City,39.2744,-76.5956,134476,48083,GAS,Maryland,MD
Eastern Correctional Institute,Maryland Environmental Service,Somerset,38.1223,-75.7446,11486,190,BIOMASS,Maryland,MD
Eastern Landfill Gas LLC,Eastern Landfill Gas LLC,Baltimore,39.4654,-76.6482,19272,0,BIOMASS,Maryland,MD
Easton,Easton Utilities Comm,Talbot,38.7788,-76.0766,10370,9123,OIL,Maryland,MD
Easton 2,Easton Utilities Comm,Talbot,38.7951,-76.0695,12240,10943,OIL,Maryland,MD
Harford Waste to Energy Facility,Energy Recovery Operations Inc,Harford,39.5629,-76.3218,0,116573,,Maryland,MD
Herbert A Wagner,Constellation Energy Commodities Group,Anne Arundel,39.1781,-76.5268,3115650,3360851,COAL,Maryland,MD
Inner Harbor East Heating,Trigen Companies,Baltimore,39.4654,-76.6482,5,1387,GAS,Maryland,MD
Luke Mill,NewPage Holding Corporation,Allegany,39.4722,-79.0575,462530,156660,COAL,Maryland,MD
Millennium Hawkins Point,GDF-SUEZ Energy Resources,Baltimore,39.2063,-76.5403,24043,21072,GAS,Maryland,MD
Montgomery County Resource Recovery,Covanta Energy,Montgomery,39.2006,-77.4556,343954,580829,BIOMASS,Maryland,MD
Morgantown Generating Plant,GenOn Energy,Charles,38.3592,-76.9767,7121337,6880861,COAL,Maryland,MD
NAEA Rock Springs LLC,NAEA,Cecil,39.7183,-76.1606,142560,91176,GAS,Maryland,MD
NIH Cogeneration Facility,Pepco NUGS,Montgomery,39.1348,-77.2007,162577,115181,GAS,Maryland,MD
Notch Cliff,Constellation Energy Commodities Group,Baltimore,39.4217,-76.5087,22654,24455,GAS,Maryland,MD
Panda Brandywine LP,Panda-Brandywine LP,Prince Georges,38.6681,-76.8678,563551,251270,GAS,Maryland,MD
Perryman,Constellation Energy Commodities Group,Harford,39.4422,-76.2208,53999,22914,OIL,Maryland,MD
PG Cnty Brown Station Road II,Prince George's County,Prince Georges,38.8292,-76.85,5396,0,BIOMASS,Maryland,MD
Philadelphia,Constellation Energy Commodities Group,Baltimore City,39.2986,-76.5636,13446,18686,OIL,Maryland,MD
Prince Georges County Brown Station Road,Prince George's County,Prince Georges,38.8292,-76.85,10994,0,BIOMASS,Maryland,MD
R Paul Smith Power Station,Allegheny Energy Supply Co LLC,Washington,39.595,-77.8269,663401,759014,COAL,Maryland,MD
Riverside,Constellation Energy Commodities Group,Baltimore,39.2369,-76.5133,38158,37663,GAS,Maryland,MD
Severstal Sparrows Point LLC,Severstal North America Inc,Baltimore,39.213,-76.4729,456883,227132,OTHRFOSL,Maryland,MD
Smith Island,A & N Electric Coop,Somerset,38.1223,-75.7446,177,189,OIL,Maryland,MD
Solo Cup Co,Solo Cup Co,Baltimore,39.4654,-76.6482,26985,13420,GAS,Maryland,MD
UMCP CHP Plant,Maryland Economic Development Corp,Prince Georges,38.8292,-76.85,164354,58423,GAS,Maryland,MD
Vienna Operations,NRG Energy,Dorchester,38.4878,-75.8208,27993,36672,OIL,Maryland,MD
Westport,Constellation Energy Commodities Group,Baltimore City,39.27,-76.6305,17675,19062,GAS,Maryland,MD
Wheelabrator Baltimore Refuse,Waste Management Inc,Baltimore City,39.2662,-76.6306,309473,445789,BIOMASS,Maryland,MD
Androscoggin Energy Center,Verso Paper Holdings LLC,Franklin,44.5047,-70.2403,494074,139373,GAS,Maine,ME
Androscoggin Mill,Verso Paper Holdings LLC,Franklin,44.5058,-70.2386,527808,41370,BIOMASS,Maine,ME
Androscoggin 3,NextEra Energy Resources,Androscoggin,44.169,-70.2021,31671,0,HYDRO,Maine,ME
Anson Abenaki Hydros,Madison Paper Industries Inc,Somerset,45.5095,-69.9566,165273,48335,HYDRO,Maine,ME
Aziscohos Hydroelectric Project,NextEra Energy Resources,Oxford,44.4993,-70.755,38211,0,HYDRO,Maine,ME
Bangor Pacific Hydro,Bangor Pacific Operating Co,Penobscot,45.4021,-68.6497,104332,0,HYDRO,Maine,ME
Bar Harbor,Bangor Hydro-Electric Co,Hancock,44.6824,-68.3473,751,642,OIL,Maine,ME
Bar Mills,NextEra Energy Resources,York,43.6136,-70.5525,14863,0,HYDRO,Maine,ME
Barker Lower,Ridgewood Power,Androscoggin,44.169,-70.2021,4937,0,HYDRO,Maine,ME
Barker Mill Upper,Ridgewood Power,Androscoggin,44.169,-70.2021,4906,0,HYDRO,Maine,ME
Benton Falls Associates,Essex Hydro Associates,Kennebec,44.4099,-69.7659,12948,0,HYDRO,Maine,ME
Bonny Eagle,NextEra Energy Resources,York,43.4807,-70.7131,41512,0,HYDRO,Maine,ME
Boralex Ashland,Boralex,Aroostook,46.6334,-68.4361,250528,15976,BIOMASS,Maine,ME
Boralex Beaver Livermore Falls,Boralex,Androscoggin,44.4787,-70.2007,223814,6806,BIOMASS,Maine,ME
Boralex Fort Fairfield,Boralex,Aroostook,46.7719,-67.8511,248747,14604,BIOMASS,Maine,ME
Boralex Stratton Energy,Boralex,Franklin,45.1405,-70.4255,308401,13430,BIOMASS,Maine,ME
Brassua Hydroelectric Project,Brookfield Renewable Power,Somerset,45.5095,-69.9566,17963,0,HYDRO,Maine,ME
Brunswick,NextEra Energy Resources,Cumberland,43.8505,-70.4097,97588,0,HYDRO,Maine,ME
Bucksport Mill,Verso Paper Holdings LLC,Hancock,44.5739,-68.8033,1678413,720709,GAS,Maine,ME
Cape Gas Turbine,NextEra Energy Resources,Cumberland,43.6434,-70.2541,1826,2528,OIL,Maine,ME
Caribou Generation Station,Algonquin Power,Aroostook,46.848,-68.0026,5018,16,HYDRO,Maine,ME
Cataract,NextEra Energy Resources,York,43.4807,-70.7131,38126,0,HYDRO,Maine,ME
Charles E Monty,NextEra Energy Resources,Androscoggin,44.0992,-70.2214,140705,0,HYDRO,Maine,ME
Deer Rips,NextEra Energy Resources,Androscoggin,44.169,-70.2021,27626,0,HYDRO,Maine,ME
Domtar - Woodland Mill,Domtar Inc,Washington,45.1554,-67.4012,360645,21866,BIOMASS,Maine,ME
East Millinocket Mill,Brookfield Renewable Power,Penobscot,45.6219,-68.5756,124971,20490,BIOMASS,Maine,ME
Eastport,Bangor Hydro-Electric Co,Washington,45.0406,-67.6374,148,130,OIL,Maine,ME
Flos Inn Diesel,Algonquin Power,Aroostook,46.655,-68.5927,-190,14,OIL,Maine,ME
Gardiner,Ridgewood Power,Kennebec,44.4099,-69.7659,4917,0,HYDRO,Maine,ME
Great Lakes Hydro America - ME,Brookfield Renewable Power,Penobscot,45.6459,-68.7034,788664,0,HYDRO,Maine,ME
Great Works Hydro,ArcLight Capital Partners,Penobscot,45.4021,-68.6497,18902,0,HYDRO,Maine,ME
Greenville Steam,New Energy Capital Corp,Piscataquis,45.4542,-69.61,95770,3374,BIOMASS,Maine,ME
Gulf Island,NextEra Energy Resources,Androscoggin,44.169,-70.2021,133252,0,HYDRO,Maine,ME
Harris,NextEra Energy Resources,Somerset,45.4592,-69.8658,249650,0,HYDRO,Maine,ME
Hill Mill,NextEra Energy Resources,Androscoggin,44.169,-70.2021,1026,0,HYDRO,Maine,ME
Hiram,NextEra Energy Resources,Cumberland,43.8505,-70.4097,46716,0,HYDRO,Maine,ME
Hydro Kennebec Project,Brookfield Renewable Power,Kennebec,44.4099,-69.7659,89872,0,HYDRO,Maine,ME
International Paper Livermore Hydro,Verso Paper Holdings LLC,Androscoggin,44.169,-70.2021,41643,0,HYDRO,Maine,ME
International Paper Riley Hydro,Verso Paper Holdings LLC,Franklin,44.9756,-70.4469,28744,0,HYDRO,Maine,ME
J & L Electric,J & L Electric,Franklin,44.9756,-70.4469,690,9,BIOMASS,Maine,ME
Jay Hydro,Verso Paper Holdings LLC,Franklin,44.9756,-70.4469,13336,0,HYDRO,Maine,ME
Jonesboro Energy Center,Covanta Energy,Washington,44.6781,-67.5477,170420,4911,BIOMASS,Maine,ME
Lavalley Lumber LLC,Lavalley Lumber LLC,York,43.4807,-70.7131,388,26,BIOMASS,Maine,ME
Lincoln Paper & Tissue,Lincoln Paper and Tissue LLC,Penobscot,45.4021,-68.6497,33,756,BIOMASS,Maine,ME
Lockwood Hydroelectric Facility,Merimil Ltd Partnership,Kennebec,44.4099,-69.7659,32185,0,HYDRO,Maine,ME
Maine Energy Recovery,Casella Waste Systems,York,43.4962,-70.4531,128160,154100,BIOMASS,Maine,ME
Maine Independence Station,Dynegy Inc,Penobscot,44.8236,-68.7106,1903233,832099,GAS,Maine,ME
Mars Hill Wind Farm Project,UPC Wind,Aroostook,46.5431,-67.8411,99071,0,WIND,Maine,ME
Mead Rumford Cogen,NewPage Holding Corporation,Oxford,44.5473,-70.5438,0,7560,,Maine,ME
Mechanic Falls,Ridgewood Power,Androscoggin,44.169,-70.2021,2931,0,HYDRO,Maine,ME
Medway,Bangor Hydro-Electric Co,Penobscot,45.6072,-68.5459,418,360,OIL,Maine,ME
Messalonskee 2 (Oakland),Maine Renewable LLC,Kennebec,44.4099,-69.7659,8767,0,HYDRO,Maine,ME
Messalonskee 3,Maine Renewable LLC,Kennebec,44.4099,-69.7659,5186,0,HYDRO,Maine,ME
Millinocket Mill,Brookfield Renewable Power,Penobscot,45.6435,-68.7074,57581,26617,OIL,Maine,ME
MMWAC Resource Recovery Facility,Mid-Maine Waste Action Corp,Androscoggin,44.169,-70.2021,15850,12806,BIOMASS,Maine,ME
North Gorham,NextEra Energy Resources,Cumberland,43.8505,-70.4097,10328,0,HYDRO,Maine,ME
Otis Hydro,Verso Paper Holdings LLC,Franklin,44.9756,-70.4469,56368,0,HYDRO,Maine,ME
Pejepscot Hydroelectric Project,Topsham Hydro Partners,Sagadahoc,44.027,-69.8945,71571,0,HYDRO,Maine,ME
Penobscot Energy Recovery,ESOCO Orrington LLC,Penobscot,44.7383,-68.8258,157347,173548,BIOMASS,Maine,ME
Perma Treat Corporation,Perma Treat Corporation,Penobscot,45.4021,-68.6497,0,255,,Maine,ME
Pittsfield,Ridgewood Power,Waldo,44.5027,-69.1463,4092,0,HYDRO,Maine,ME
PPL Ellsworth Hydro Station,ArcLight Capital Partners,Hancock,44.6824,-68.3473,28088,0,HYDRO,Maine,ME
PPL Howland Hydro Station,ArcLight Capital Partners,Penobscot,45.4021,-68.6497,5809,0,HYDRO,Maine,ME
PPL Medway Hydro,ArcLight Capital Partners,Penobscot,45.4021,-68.6497,29275,0,HYDRO,Maine,ME
PPL Milford Hydro Station,ArcLight Capital Partners,Penobscot,45.4021,-68.6497,47773,0,HYDRO,Maine,ME
PPL Stillwater Hydro Station,ArcLight Capital Partners,Penobscot,45.4021,-68.6497,12751,0,HYDRO,Maine,ME
PPL Veazie Hydro Station,ArcLight Capital Partners,Penobscot,45.4021,-68.6497,55320,0,HYDRO,Maine,ME
Pumpkin Hill,Ridgewood Power,Kennebec,44.4098,-69.7656,3796,0,HYDRO,Maine,ME
Red Shield Environmental Old Town Facili,Red Shield Environmental LLC,Penobscot,44.9189,-68.6344,80164,2929,BIOMASS,Maine,ME
Regional Waste Systems,Ecomaine,Cumberland,43.6557,-70.3342,76912,154790,BIOMASS,Maine,ME
Robbins Lumber,Robbins Lumber Inc,Waldo,44.5027,-69.1463,7161,147,BIOMASS,Maine,ME
Rumford Cogeneration,NewPage Holding Corporation,Oxford,44.5513,-70.5414,701780,117187,BIOMASS,Maine,ME
Rumford Falls Power,Brookfield Renewable Power,Oxford,44.4993,-70.755,289059,0,HYDRO,Maine,ME
Rumford Power Associates,Rumford Power,Oxford,44.5303,-70.5219,658927,294945,GAS,Maine,ME
S D Warren Westbrook,Sappi North America,Cumberland,43.6855,-70.3549,430174,107027,BIOMASS,Maine,ME
Salmon Falls,Enel North America Inc,York,43.4807,-70.7131,2615,0,HYDRO,Maine,ME
Shawmut,NextEra Energy Resources,Somerset,45.5095,-69.9566,51928,0,HYDRO,Maine,ME
Skelton,NextEra Energy Resources,York,43.4807,-70.7131,94515,0,HYDRO,Maine,ME
Somerset Plant,Sappi North America,Somerset,44.5396,-69.7221,742076,64706,BIOMASS,Maine,ME
Squa Pan Hydro Station,Algonquin Power,Aroostook,46.655,-68.5927,687,0,HYDRO,Maine,ME
West Buxton,NextEra Energy Resources,York,43.4807,-70.7131,30176,0,HYDRO,Maine,ME
West Enfield Energy Center,Covanta Energy,Penobscot,45.2534,-68.6285,171645,4922,BIOMASS,Maine,ME
Westbrook Energy Center,Calpine,Cumberland,43.6576,-70.3772,2392906,992730,GAS,Maine,ME
Weston,NextEra Energy Resources,Somerset,45.5095,-69.9566,79648,0,HYDRO,Maine,ME
William F Wyman,NextEra Energy Resources,Cumberland,43.75,-70.1569,379802,358841,OIL,Maine,ME
Williams,NextEra Energy Resources,Somerset,45.5095,-69.9566,86934,0,HYDRO,Maine,ME
Worumbo Hydro Station,Miller Hydro Group Inc,Androscoggin,44.169,-70.2021,84773,0,HYDRO,Maine,ME
Wyman Hydro,NextEra Energy Resources,Somerset,45.0698,-69.9056,381150,0,HYDRO,Maine,ME
Ada Cogeneration LP,Olympus Power LLC,Kent,42.9567,-85.4813,231571,79014,GAS,Michigan,MI
Ada Dam,United States Power Fund II LP,Kent,43.0356,-85.553,5772,0,HYDRO,Michigan,MI
Adrian Energy Associates LLC,United States Power Fund III LP,Lenawee,41.8953,-84.0675,17812,0,BIOMASS,Michigan,MI
Alcona,Consumers Energy Co,Alcona,44.6865,-83.5958,26543,0,HYDRO,Michigan,MI
Allegan Dam,Consumers Energy Co,Allegan,42.5949,-85.8946,12638,0,HYDRO,Michigan,MI
Arbor Hills,Fortistar LLC,Washtenaw,42.4066,-83.5563,117132,0,BIOMASS,Michigan,MI
B C Cobb,Consumers Energy Co,Muskegon,43.2542,-86.2417,2158577,2290791,COAL,Michigan,MI
B E Morrow,Consumers Energy Co,Kalamazoo,42.2505,-85.5337,781,846,GAS,Michigan,MI
Bay Windpower I,ArcLight Capital Partners,Emmet,45.5237,-84.8908,2723,0,WIND,Michigan,MI
Beaver Island,Great Lakes Energy Coop,Charlevoix,45.3053,-85.1272,346,261,OIL,Michigan,MI
Belle River,Detroit Edison Co,St Clair,42.7748,-82.4945,8096646,8627532,COAL,Michigan,MI
Berrien Springs,Indiana Michigan Power Co,Berrien,41.9592,-86.4218,38674,0,HYDRO,Michigan,MI
Big Quinnesec 61,We Energies,Dickinson,46.0107,-87.8655,987,0,HYDRO,Michigan,MI
Big Quinnesec 92,We Energies,Dickinson,46.0107,-87.8655,76082,0,HYDRO,Michigan,MI
Brent Run Generating Station,Granger Electric Co,Genesee,43.0257,-83.7082,13243,0,BIOMASS,Michigan,MI
Buchanan,Indiana Michigan Power Co,Berrien,41.9592,-86.4218,15794,0,HYDRO,Michigan,MI
C & C Electric,Fortistar LLC,Calhoun,42.25,-85.0123,22027,0,BIOMASS,Michigan,MI
C W Tippy,Consumers Energy Co,Manistee,44.3379,-86.0593,57446,0,HYDRO,Michigan,MI
Cadillac Renewable Energy,Olympus Power LLC,Wexford,44.2634,-85.4348,206427,4386,BIOMASS,Michigan,MI
Cargill Salt,Cargill Inc,St Clair,42.9472,-82.6845,12557,6728,COAL,Michigan,MI
Caro,Thumb Electric Coop of Mich,Tuscola,43.4693,-83.4165,-255,0,OIL,Michigan,MI
Cascade Dam,United States Power Fund II LP,Kent,43.0356,-85.553,6872,0,HYDRO,Michigan,MI
Cataract,Upper Peninsula Power Co,Marquette,46.4328,-87.6358,1585,0,HYDRO,Michigan,MI
Central Michigan University,Central Michigan University,Isabella,43.6436,-84.8504,1884,244,BIOMASS,Michigan,MI
Chalk Hill,We Energies,Menominee,45.5834,-87.5537,22558,0,HYDRO,Michigan,MI
Cheboygan,Great Lakes Tissue Co,Cheboygan,45.5689,-74.3832,4415,0,HYDRO,Michigan,MI
Claude Vandyke,Wolverine Pwr Supply Coop Inc,Allegan,42.731,-85.8551,7624,5833,GAS,Michigan,MI
Clinton,Clinton Village of,Lenawee,41.8953,-84.0675,-75,6,OIL,Michigan,MI
Coldwater,Coldwater Board of Public Util,Branch,41.9214,-85.0145,315,359,GAS,Michigan,MI
Colfax,Detroit Edison Co,Livingston,42.6588,-84.0947,-326,104,OIL,Michigan,MI
Conners Creek,Detroit Edison Co,Wayne,42.3597,-82.9611,74281,69715,GAS,Michigan,MI
Constantine,Indiana Michigan Power Co,St Joseph,41.9173,-85.5324,5420,0,HYDRO,Michigan,MI
Cooke,Consumers Energy Co,Iosco,44.3601,-83.6348,25633,0,HYDRO,Michigan,MI
Croswell,Croswell City of,Sanilac,43.2663,-82.6164,7,91,OIL,Michigan,MI
Croton,Consumers Energy Co,Newaygo,43.5573,-85.8015,37980,0,HYDRO,Michigan,MI
Crystal Falls,Crystal Falls City of,Iron,46.2117,-88.5248,4159,0,HYDRO,Michigan,MI
Dafter,Cloverland Electric Co-op,Chippewa,46.3033,-84.5909,1280,1243,OIL,Michigan,MI
Dan E Karn,Consumers Energy Co,Bay,43.6425,-83.8431,3877890,4292782,COAL,Michigan,MI
Dayton,Detroit Edison Co,Wayne,42.1758,-83.5336,32,75,OIL,Michigan,MI
Dearborn Industrial Generation,CMS Enterprises,Wayne,42.3026,-83.154,270652,29979,OTHRFOSL,Michigan,MI
Decorative Panels Intl,Decorative Panels International Inc,Alpena,45.0362,-83.628,44135,21269,COAL,Michigan,MI
Delray,Detroit Edison Co,Wayne,42.2947,-83.1019,31745,20170,GAS,Michigan,MI
Detour,Cloverland Electric Co-op,Chippewa,46.3033,-84.5909,540,718,OIL,Michigan,MI
Diesel Plant,Grand Haven City of,Ottawa,42.9619,-86,1229,1776,GAS,Michigan,MI
Diesel Plant,Sturgis City of,St Joseph,41.9173,-85.5324,11,7,OIL,Michigan,MI
Donald C Cook,Indiana Michigan Power Co,Berrien,41.9739,-86.5555,17377156,0,NUCLEAR,Michigan,MI
DTE East China LLC,DTE NUGs,St Clair,42.774,-82.4818,132357,95011,GAS,Michigan,MI
DTE Pontiac North LLC,DTE NUGs,Oakland,42.6602,-83.2982,37698,21133,COAL,Michigan,MI
Eckert Station,Lansing Board of Water and Light,Ingham,42.7183,-84.5586,1584427,2338236,COAL,Michigan,MI
Edenville,Boyce Hydro Power LLC,Gladwin,43.9962,-84.3896,16234,0,HYDRO,Michigan,MI
Edison Sault,Cloverland Electric Co-op,Chippewa,46.5162,-84.3729,101516,0,HYDRO,Michigan,MI
Endicott Station,Michigan South Central Pwr Agy,Hillsdale,42.0317,-84.755,417031,748459,COAL,Michigan,MI
EQ Waste Energy Services,EQ-Waste Energy Services Inc,Wayne,42.2878,-83.2903,6604,0,BIOMASS,Michigan,MI
Erickson Station,Lansing Board of Water and Light,Eaton,42.6919,-84.6572,1026927,1356355,COAL,Michigan,MI
Escanaba,Upper Peninsula Power Co,Delta,45.833,-87.0923,146013,194346,COAL,Michigan,MI
Escanaba Paper Company,NewPage Holding Corporation,Delta,45.8044,-87.0891,635779,153722,BIOMASS,Michigan,MI
Fermi,Detroit Edison Co,Monroe,41.9631,-83.2581,8313822,1295,NUCLEAR,Michigan,MI
Five Channels,Consumers Energy Co,Iosco,44.3601,-83.6348,23545,0,HYDRO,Michigan,MI
Foote,Consumers Energy Co,Iosco,44.3601,-83.6348,29384,0,HYDRO,Michigan,MI
Four Mile Hydropower Project,Thunder Bay Power Co,Alpena,45.0362,-83.628,7422,0,HYDRO,Michigan,MI
French Landing Dam,United States Power Fund II LP,Wayne,42.2878,-83.2903,8023,0,HYDRO,Michigan,MI
French Paper Hydro,French Paper Co,Berrien,41.9592,-86.4218,8724,0,HYDRO,Michigan,MI
Gaylord,Consumers Energy Co,Otsego,45.0242,-84.6019,4749,4595,GAS,Michigan,MI
Gaylord,Wolverine Pwr Supply Coop Inc,Otsego,45.0046,-84.7218,3648,3022,GAS,Michigan,MI
Genesee Power Station LP,CMS Enterprises,Genesee,43.0841,-83.6743,196554,6948,BIOMASS,Michigan,MI
George Johnson,Wolverine Pwr Supply Coop Inc,Osceola,43.8393,-85.426,32063,21716,GAS,Michigan,MI
Gladstone,Upper Peninsula Power Co,Delta,45.8475,-87.0036,74,443,OIL,Michigan,MI
Grand Blanc Generating Station,Granger Electric Co,Genesee,43.0257,-83.7082,33862,0,BIOMASS,Michigan,MI
Grand Rapids,Wisconsin Public Service Corp,Menominee,45.5834,-87.5537,26558,0,HYDRO,Michigan,MI
Granger Electric Generating Station #1,Granger Electric Co,Clinton,42.9494,-84.6036,28038,0,BIOMASS,Michigan,MI
Granger Electric Generating Station #2,Granger Electric Co,Clinton,42.9494,-84.6036,27124,0,BIOMASS,Michigan,MI
Graphic Packaging,Graphic Packaging Holding Co,Kalamazoo,42.3049,-85.5783,10640,8455,GAS,Michigan,MI
Grayling Generating Station,CMS Enterprises,Crawford,44.6062,-84.6901,245997,21346,BIOMASS,Michigan,MI
Greater Detroit Resource Recovery,Covanta Energy,Wayne,42.3678,-83.0514,286778,132160,BIOMASS,Michigan,MI
Greenwood,Detroit Edison Co,St Clair,43.1056,-82.6964,422553,392487,GAS,Michigan,MI
Hancock,Detroit Edison Co,Oakland,42.5497,-83.4425,1100,1227,GAS,Michigan,MI
Harbor Beach,Detroit Edison Co,Huron,43.8519,-82.6436,71850,91435,COAL,Michigan,MI
Hardy,Consumers Energy Co,Newaygo,43.5573,-85.8015,93465,0,HYDRO,Michigan,MI
Hemlock Falls,We Energies,Iron,46.2117,-88.5248,6702,0,HYDRO,Michigan,MI
Henry Station,Bay City City of,Bay,43.7116,-83.9949,1741,1034,GAS,Michigan,MI
Hillman Power LLC,Fortistar LLC,Montmorency,45.0688,-83.8932,118804,5583,BIOMASS,Michigan,MI
Hillsdale,Hillsdale Board of Public Wks,Hillsdale,41.8917,-84.5961,401,313,GAS,Michigan,MI
Hodenpyl,Consumers Energy Co,Wexford,44.341,-85.578,40380,0,HYDRO,Michigan,MI
Hoist,Upper Peninsula Power Co,Marquette,46.4328,-87.6358,10809,0,HYDRO,Michigan,MI
Hydro Plant,Sturgis City of,St Joseph,41.9173,-85.5324,9646,0,HYDRO,Michigan,MI
J B Sims,Grand Haven City of,Ottawa,43.0722,-86.2342,448948,510359,COAL,Michigan,MI
J C Weadock,Consumers Energy Co,Bay,43.6425,-83.8431,1834676,2024995,COAL,Michigan,MI
J H Campbell,Consumers Energy Co,Ottawa,42.9103,-86.2036,8119108,8844548,COAL,Michigan,MI
J R Whiting,Consumers Energy Co,Monroe,41.7917,-83.4486,2394060,2917098,COAL,Michigan,MI
Jackson County Resource Recovery,Jackson County Res Recovery,Jackson,42.2518,-84.4281,8693,6379,BIOMASS,Michigan,MI
James De Young,Holland City of,Ottawa,42.7956,-86.1133,284794,174611,COAL,Michigan,MI
James R. Smith,Marquette City of,Marquette,46.4328,-87.6358,8270,0,HYDRO,Michigan,MI
Kalamazoo River Generating Station,CMS Enterprises,Kalamazoo,42.2797,-85.4922,2389,2275,GAS,Michigan,MI
Kalkaska CT #1,Michigan Public Power Agency,Kalkaska,44.6889,-85.2019,23345,14457,GAS,Michigan,MI
Kent County Waste to Energy Facility,Covanta Energy,Kent,42.9419,-85.7008,98496,77420,BIOMASS,Michigan,MI
Kinder Morgan Power Jackson Facility,Kinder Morgan Power,Jackson,42.2488,-84.3767,683172,355525,GAS,Michigan,MI
Kingsford,We Energies,Dickinson,46.0107,-87.8655,21211,0,HYDRO,Michigan,MI
LaFarge Alpena,Lafarge Corp,Alpena,45.069,-83.4045,263537,159885,OIL,Michigan,MI
Livingston Generating Station,CMS Enterprises,Otsego,45.0291,-84.7332,8853,13526,GAS,Michigan,MI
Loud,Consumers Energy Co,Iosco,44.3601,-83.6348,17153,0,HYDRO,Michigan,MI
Lowell,Lowell City of,Kent,43.0356,-85.553,12,4,GAS,Michigan,MI
Ludington,Consumers Energy Co,Mason,43.8942,-86.4447,-1129241,0,HYDRO,Michigan,MI
Lyon Development,Fortistar LLC,Oakland,42.6646,-83.3872,20287,0,BIOMASS,Michigan,MI
Main Street,Sebewaing City of,Huron,43.8377,-83.0246,46,23,OIL,Michigan,MI
Manistique,Cloverland Electric Co-op,Schoolcraft,45.9553,-86.257,322,446,OIL,Michigan,MI
Marshall,Marshall City of,Calhoun,42.25,-85.0123,358,231,HYDRO,Michigan,MI
McClure,Upper Peninsula Power Co,Marquette,46.4328,-87.6358,26437,0,HYDRO,Michigan,MI
Menominee Acquisition,Cellu Tissue Holding Inc,Menominee,45.5834,-87.5537,1408,785,COAL,Michigan,MI
Menominee Mill Marinette,NEW Hydro Inc,Menominee,45.5834,-87.5537,12947,0,HYDRO,Michigan,MI
Michigamme Falls,We Energies,Iron,46.2117,-88.5248,20890,0,HYDRO,Michigan,MI
Michigan Power LP,Babcock & Wilcox,Mason,43.94,-86.4247,733748,404041,GAS,Michigan,MI
Midland Cogeneration Venture,Fortistar LLC,Midland,43.5861,-84.2242,5965048,2393820,GAS,Michigan,MI
Mio,Consumers Energy Co,Oscoda,44.6837,-84.1319,13665,0,HYDRO,Michigan,MI
Mistersky,Detroit City of,Wayne,42.3038,-83.0904,114149,311334,GAS,Michigan,MI
Monroe,Detroit Edison Co,Monroe,41.8917,-83.3461,20745352,20721099,COAL,Michigan,MI
Mottville,Indiana Michigan Power Co,St Joseph,41.9173,-85.5324,8237,0,HYDRO,Michigan,MI
Neenah Paper Munising Mill,Neenah Paper Michigan Inc,Alger,46.4094,-86.6443,25812,14984,COAL,Michigan,MI
New Covert Generating Facility,Tenaska,Van Buren,42.3231,-86.2925,1195216,541220,GAS,Michigan,MI
